,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-23.359,-7.811,-8.666,-23.392,-23.403000000000002,-9.627,-23.378,-7.777,-10.704,-11.72,-10.698,-9.700000000000001,-8.729000000000001,-23.385,-10.576,-23.401
1,-16.291,-17.289,-17.265,-28.833000000000002,-15.351,-15.39,-16.302,-17.437,-13.732000000000001,-29.114,-29.149,-13.759,-17.596,-29.264,-17.742,-15.691
2,-24.342,-24.317,-11.567,-11.513,-9.615,-9.614,-9.578,-12.622,-9.844,-12.700000000000001,-10.734,-8.74,-24.413,-11.632,-12.701,-10.558
3,-25.134,-13.472,-13.436,-13.358,-12.450000000000001,-25.235,-25.229,-9.69,-12.620000000000001,-11.722,-13.568,-12.603,-13.536,-11.621,-12.615,-25.36
4,-10.578,-11.53,-24.253,-24.285,-11.456,-10.533,-11.44,-9.644,-10.658,-8.821,-8.776,-8.747,-24.334,-11.559000000000001,-11.561,-11.403
5,-17.57,-15.669,-15.644,-30.053,-14.721,-16.718,-14.780000000000001,-30.282,-30.361,-30.433,-30.463,-30.492,-16.128,-18.004,-30.551000000000002,-15.168000000000001
6,-9.591000000000001,-11.494,-11.469,-7.563,-10.405,-7.5920000000000005,-23.255,-11.467,-23.291,-9.671,-11.51,-11.58,-9.538,-23.274,-23.291,-23.294
7,-24.238,-9.676,-10.581,-24.28,-24.278000000000002,-10.573,-24.279,-12.553,-24.361,-24.415,-24.376,-8.829,-12.561,-24.374,-12.513,-10.532
8,-27.809,-14.367,-27.847,-27.921,-16.245,-14.401,-27.961000000000002,-14.511000000000001,-12.716000000000001,-28.129,-28.168,-16.569,-28.223,-28.285,-28.304000000000002,-28.359
9,-14.76,-15.732000000000001,-13.799,-28.297,-16.672,-28.408,-28.457,-28.469,-13.153,-17.017,-28.576,-28.648,-14.168000000000001,-17.023,-28.715,-28.82
10,-25.214000000000002,-9.796,-25.226,-25.322,-25.297,-12.585,-12.516,-12.69,-11.783,-11.828,-25.396,-25.461000000000002,-11.733,-25.429000000000002,-13.757,-10.695
11,-13.758000000000001,-16.665,-28.184,-13.697000000000001,-12.788,-13.774000000000001,-28.319,-12.994,-15.944,-16.959,-15.029,-28.577,-28.62,-15.065,-13.278,-13.121
12,-28.674,-13.408,-28.705000000000002,-28.817,-28.819,-17.23,-14.32,-16.419,-13.67,-29.014,-14.669,-29.095,-13.74,-15.645,-16.717,-29.318
13,-14.327,-28.659,-14.308,-15.227,-15.276,-16.31,-16.258,-28.956,-17.435,-29.052,-17.517,-16.624,-29.139,-15.667,-29.187,-13.763
14,-15.696,-15.721,-15.701,-29.186,-16.673000000000002,-16.72,-29.311,-16.866,-15.98,-17.053,-29.492,-18.005,-29.588,-18.043,-17.146,-29.752
15,-14.827,-14.867,-16.719,-30.186,-18.654,-30.288,-18.692,-30.399,-18.946,-30.513,-19.042,-17.177,-17.2,-19.163,-30.743000000000002,-16.312
16,-28.154,-13.799,-28.19,-28.293,-28.276,-14.74,-28.299,-13.935,-16.863,-28.512,-28.521,-14.058,-13.144,-16.948,-28.650000000000002,-28.752
17,-11.82,-11.832,-11.761000000000001,-27.279,-27.349,-27.408,-27.386,-13.849,-13.938,-13.959,-12.058,-27.515,-13.955,-13.036,-14.123000000000001,-14.836
18,-14.393,-12.503,-11.489,-12.399000000000001,-27.009,-27.098,-12.441,-15.486,-12.709,-12.725,-14.597,-27.232,-11.777000000000001,-27.281,-27.345,-27.391000000000002
19,-23.525000000000002,-23.524,-23.521,-23.564,-23.527,-10.745000000000001,-23.509,-8.893,-9.91,-11.847,-23.59,-23.617,-9.83,-9.809000000000001,-23.509,-8.737
20,-17.637,-16.673000000000002,-15.703000000000001,-29.192,-29.242,-17.651,-13.821,-29.355,-17.899,-16.045,-29.483,-29.557000000000002,-15.141,-17.055,-15.326,-29.745
21,-25.29,-25.25,-10.658,-13.469,-9.681000000000001,-25.326,-12.538,-13.653,-13.69,-9.934000000000001,-11.792,-9.877,-11.753,-13.666,-25.45,-10.704
22,-12.695,-11.763,-13.627,-27.225,-27.243000000000002,-12.678,-27.245,-11.852,-27.342000000000002,-14.908,-27.400000000000002,-13.924,-27.439,-12.015,-27.466,-14.769
23,-12.677,-11.744,-12.629,-13.561,-12.602,-11.683,-11.685,-27.319,-27.375,-15.81,-27.408,-27.475,-15.75,-14.819,-12.93,-27.527
24,-9.666,-13.47,-25.132,-10.497,-11.483,-9.597,-25.228,-13.531,-11.69,-13.638,-12.635,-12.585,-11.653,-9.743,-9.829,-12.468
25,-12.484,-27.789,-14.352,-13.349,-14.356,-27.979,-15.311,-28.032,-14.613,-28.094,-12.743,-28.187,-28.223,-12.788,-28.243000000000002,-28.378
26,-16.644000000000002,-30.033,-30.104,-30.141000000000002,-15.684000000000001,-14.821,-30.233,-15.944,-30.401,-30.511,-30.545,-30.599,-18.09,-30.650000000000002,-30.678,-16.221
27,-9.782,-11.715,-11.676,-9.691,-8.708,-7.789000000000001,-23.47,-9.777000000000001,-9.845,-23.547,-9.798,-9.733,-8.819,-23.475,-7.913,-8.632
28,-18.429000000000002,-16.5,-15.52,-29.941,-18.411,-14.646,-30.046,-14.795,-30.188000000000002,-17.877,-16.899,-17.894000000000002,-15.053,-16.979,-15.173,-17.900000000000002
29,-12.482000000000001,-26.891000000000002,-13.399000000000001,-13.358,-14.334,-11.515,-27.054000000000002,-27.148,-15.509,-13.691,-15.538,-15.588000000000001,-27.265,-27.292,-15.625,-15.508000000000001
30,-17.471,-17.473,-28.999000000000002,-29.091,-29.1,-16.552,-14.602,-29.212,-29.296,-29.318,-15.883000000000001,-29.359,-14.98,-14.052,-17.971,-16.863
31,-12.636000000000001,-13.59,-14.489,-15.417,-28.1,-28.162,-13.556000000000001,-14.688,-12.887,-14.811,-28.294,-15.705,-14.836,-15.809000000000001,-16.931,-28.521
32,-23.41,-8.818,-23.41,-23.489,-23.447,-9.677,-8.653,-23.47,-10.790000000000001,-9.832,-8.833,-23.482,-8.8,-11.608,-9.794,-11.486
33,-16.589,-14.707,-16.563,-29.098,-14.661,-29.19,-15.649000000000001,-15.818,-14.009,-15.987,-29.42,-17.936,-14.123000000000001,-29.517,-14.218,-29.671
34,-18.508,-29.925,-15.598,-18.424,-14.659,-17.608,-14.722,-14.842,-15.927,-30.313000000000002,-15.111,-18.028,-17.046,-18.955000000000002,-17.029,-30.671
35,-24.249,-12.538,-9.598,-10.516,-11.482000000000001,-24.283,-9.544,-24.313,-12.577,-11.728,-12.583,-11.644,-11.591000000000001,-12.522,-24.322,-11.411
36,-12.799,-28.111,-16.594,-28.204,-14.67,-14.708,-13.717,-15.812000000000001,-14.0,-14.046000000000001,-13.076,-16.863,-14.995000000000001,-28.535,-14.171000000000001,-15.894
37,-8.901,-10.794,-10.742,-11.647,-12.627,-12.645,-11.626,-8.897,-11.841000000000001,-12.8,-24.552,-24.577,-10.798,-24.538,-24.524,-8.794
38,-24.113,-11.424,-10.429,-24.114,-11.36,-10.392,-9.389,-24.158,-8.686,-24.23,-24.236,-10.428,-12.39,-11.421,-12.515,-24.228
39,-12.503,-14.437000000000001,-11.522,-12.432,-26.108,-26.22,-26.187,-12.596,-11.743,-14.609,-12.684000000000001,-26.291,-12.682,-14.584,-26.315,-10.715
40,-8.724,-8.721,-10.551,-9.563,-7.6610000000000005,-23.395,-23.407,-9.659,-9.71,-9.728,-23.406,-23.434,-8.678,-7.6770000000000005,-23.325,-23.422
41,-28.187,-28.16,-12.787,-13.665000000000001,-16.578,-14.732000000000001,-28.294,-13.902000000000001,-14.008000000000001,-16.883,-15.943,-14.918000000000001,-16.915,-28.619,-28.636,-13.104000000000001
42,-9.779,-23.413,-7.821,-10.614,-7.765000000000001,-23.484,-11.561,-23.53,-11.75,-23.527,-8.854000000000001,-9.719,-23.481,-7.838,-23.43,-7.707
43,-24.285,-24.283,-24.237000000000002,-8.607,-8.620000000000001,-24.291,-12.424,-12.569,-11.677,-10.752,-12.591000000000001,-9.71,-24.330000000000002,-9.689,-12.622,-24.394000000000002
44,-16.376,-29.733,-16.365000000000002,-16.355,-29.869,-18.375,-29.985,-30.071,-16.677,-17.753,-16.777,-30.226,-18.729,-18.762,-30.371000000000002,-16.849
45,-13.467,-12.515,-26.045,-11.471,-10.533,-11.523,-26.173000000000002,-26.258,-13.624,-12.739,-26.244,-11.774000000000001,-26.276,-11.73,-26.287,-12.569
46,-28.92,-28.894000000000002,-15.457,-28.972,-29.047,-29.105,-29.1,-17.551000000000002,-15.736,-14.896,-16.768,-29.304000000000002,-15.851,-16.82,-15.897,-17.756
47,-28.713,-28.721,-28.747,-28.769000000000002,-13.341000000000001,-14.317,-13.372,-17.345,-28.957,-14.651,-13.684000000000001,-14.641,-29.095,-14.702,-29.193,-29.330000000000002
48,-23.424,-11.704,-23.366,-8.687,-23.389,-23.490000000000002,-11.549,-23.481,-11.721,-23.499,-10.748000000000001,-11.654,-7.828,-10.649000000000001,-23.44,-10.507
49,-15.634,-29.068,-29.099,-16.548000000000002,-15.655000000000001,-29.208000000000002,-13.777000000000001,-16.815,-15.017,-15.975,-17.865000000000002,-29.509,-16.042,-16.063,-15.328000000000001,-14.166
50,-10.659,-23.368000000000002,-23.355,-8.613,-11.501,-10.591000000000001,-10.523,-11.638,-8.844,-23.454,-23.487000000000002,-23.461000000000002,-8.745000000000001,-23.364,-7.87,-11.408
51,-15.687000000000001,-29.958000000000002,-14.727,-16.587,-30.088,-17.631,-17.581,-17.773,-15.018,-30.345,-30.423000000000002,-30.489,-30.509,-30.568,-30.619,-30.723
52,-10.549,-13.414,-12.408,-25.1,-9.51,-9.505,-25.168,-25.267,-25.241,-12.602,-25.217,-9.621,-13.491,-25.252,-10.764,-9.564
53,-27.86,-12.539,-16.316,-15.328000000000001,-16.328,-14.453000000000001,-14.442,-28.127,-16.612000000000002,-16.628,-28.244,-28.296,-14.739,-28.314,-28.348,-13.756
