,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-1,0,1,-1,-1,2,-1,0,3,4,3,2,1,-1,3,-1
1,3,4,4,-1,2,2,3,4,0,-1,-1,0,4,-1,4,2
2,-1,-1,3,3,1,1,1,4,1,4,2,0,-1,3,4,2
3,-1,4,4,4,3,-1,-1,0,3,2,4,3,4,2,3,-1
4,2,3,-1,-1,3,2,3,1,2,0,0,0,-1,3,3,3
5,3,1,1,-1,0,2,0,-1,-1,-1,-1,-1,1,3,-1,0
6,2,4,4,0,3,0,-1,4,-1,2,4,4,2,-1,-1,-1
7,-1,1,2,-1,-1,2,-1,4,-1,-1,-1,0,4,-1,4,2
8,-1,2,-1,-1,4,2,-1,2,0,-1,-1,4,-1,-1,-1,-1
9,2,3,1,-1,4,-1,-1,-1,0,4,-1,-1,1,4,-1,-1
10,-1,0,-1,-1,-1,3,3,3,2,2,-1,-1,2,-1,4,1
11,1,4,-1,1,0,1,-1,0,3,4,2,-1,-1,2,0,0
12,-1,0,-1,-1,-1,4,1,3,0,-1,1,-1,0,2,3,-1
13,1,-1,1,2,2,3,3,-1,4,-1,4,3,-1,2,-1,0
14,2,2,2,-1,3,3,-1,3,2,3,-1,4,-1,4,3,-1
15,0,0,2,-1,4,-1,4,-1,4,-1,4,2,2,4,-1,1
16,-1,1,-1,-1,-1,2,-1,1,4,-1,-1,1,0,4,-1,-1
17,0,0,0,-1,-1,-1,-1,2,2,2,0,-1,2,1,2,3
18,3,1,0,1,-1,-1,1,4,1,1,3,-1,0,-1,-1,-1
19,-1,-1,-1,-1,-1,3,-1,1,2,4,-1,-1,2,2,-1,1
20,4,3,2,-1,-1,4,0,-1,4,2,-1,-1,1,3,1,-1
21,-1,-1,1,4,0,-1,3,4,4,0,2,0,2,4,-1,1
22,1,0,2,-1,-1,1,-1,0,-1,3,-1,2,-1,0,-1,3
23,1,0,1,2,1,0,0,-1,-1,4,-1,-1,4,3,1,-1
24,0,4,-1,1,2,0,-1,4,2,4,3,3,2,0,0,3
25,0,-1,2,1,2,-1,3,-1,2,-1,0,-1,-1,0,-1,-1
26,2,-1,-1,-1,1,0,-1,1,-1,-1,-1,-1,3,-1,-1,1
27,2,4,4,2,1,0,-1,2,2,-1,2,2,1,-1,0,1
28,4,2,1,-1,4,0,-1,0,-1,3,2,3,0,2,0,3
29,1,-1,2,2,3,0,-1,-1,4,2,4,4,-1,-1,4,4
30,4,4,-1,-1,-1,3,1,-1,-1,-1,2,-1,1,0,4,3
31,0,1,2,3,-1,-1,1,2,0,2,-1,3,2,3,4,-1
32,-1,1,-1,-1,-1,2,1,-1,3,2,1,-1,1,4,2,4
33,3,1,3,-1,1,-1,2,2,0,2,-1,4,0,-1,0,-1
34,4,-1,1,4,0,3,0,0,1,-1,0,3,2,4,2,-1
35,-1,4,1,2,3,-1,1,-1,4,3,4,3,3,4,-1,3
36,0,-1,4,-1,2,2,1,3,1,1,0,4,2,-1,1,3
37,0,2,2,3,4,4,3,0,3,4,-1,-1,2,-1,-1,0
38,-1,3,2,-1,3,2,1,-1,0,-1,-1,2,4,3,4,-1
39,2,4,1,2,-1,-1,-1,2,1,4,2,-1,2,4,-1,0
40,1,1,3,2,0,-1,-1,2,2,2,-1,-1,1,0,-1,-1
41,-1,-1,0,1,4,2,-1,1,1,4,3,2,4,-1,-1,0
42,2,-1,0,3,0,-1,4,-1,4,-1,1,2,-1,0,-1,0
43,-1,-1,-1,0,0,-1,4,4,3,2,4,1,-1,1,4,-1
44,2,-1,2,2,-1,4,-1,-1,2,3,2,-1,4,4,-1,2
45,3,2,-1,1,0,1,-1,-1,3,2,-1,1,-1,1,-1,2
46,-1,-1,2,-1,-1,-1,-1,4,2,1,3,-1,2,3,2,4
47,-1,-1,-1,-1,0,1,0,4,-1,1,0,1,-1,1,-1,-1
48,-1,4,-1,1,-1,-1,4,-1,4,-1,3,4,0,3,-1,3
49,2,-1,-1,3,2,-1,0,3,1,2,4,-1,2,2,1,0
50,3,-1,-1,1,4,3,3,4,1,-1,-1,-1,1,-1,0,4
51,1,-1,0,2,-1,3,3,3,0,-1,-1,-1,-1,-1,-1,-1
52,1,4,3,-1,0,0,-1,-1,-1,3,-1,0,4,-1,1,0
53,-1,0,4,3,4,2,2,-1,4,4,-1,-1,2,-1,-1,1
54,2,1,4,4,4,-1,2,0,2,-1,1,1,3,0,3,2
55,0,2,-1,2,-1,2,0,0,0,0,1,3,1,4,-1,-1
56,4,-1,2,-1,2,-1,4,-1,-1,-1,-1,1,-1,4,0,4
57,-1,2,-1,3,-1,4,3,3,0,3,0,-1,4,0,-1,0
58,2,4,2,2,3,-1,1,-1,1,4,-1,2,3,4,-1,-1
59,1,-1,1,1,-1,1,2,1,2,-1,4,-1,0,1,1,0
