,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-51.082,-33.97,-33.769,-33.659,-31.666,-31.722,-49.059,-31.774,-34.825,-33.639,-33.729,-32.754,-32.884,-33.511,-31.71,-34.469
1,-51.502,-50.569,-31.845000000000002,-31.713,-51.818,-34.639,-35.534,-34.703,-32.9,-31.694,-48.799,-35.642,-33.837,-32.56,-31.737000000000002,-31.596
2,-51.766,-33.904,-51.318,-32.677,-52.046,-33.688,-34.544000000000004,-49.302,-49.778,-31.661,-48.952,-33.497,-33.832,-34.472,-47.480000000000004,-48.696
3,-34.887,-50.757,-31.855,-49.383,-51.436,-33.696,-35.527,-31.753,-49.944,-33.657000000000004,-49.445,-48.904,-33.752,-32.556,-32.139,-35.675000000000004
4,-33.864,-32.854,-33.781,-31.7,-31.663,-34.643,-35.515,-35.681,-33.841,-35.65,-33.641,-49.115,-47.855000000000004,-47.598,-47.572,-48.709
5,-31.884,-51.183,-34.744,-34.608000000000004,-34.601,-48.572,-48.812,-33.699,-33.843,-32.632,-33.652,-31.661,-47.734,-31.603,-34.806,-48.936
6,-32.857,-50.597,-34.76,-33.652,-35.603,-32.672000000000004,-31.656000000000002,-49.571,-32.9,-31.650000000000002,-32.719,-49.302,-35.76,-33.509,-35.74,-48.462
7,-35.822,-32.011,-32.778,-32.65,-31.693,-34.622,-48.801,-35.676,-34.848,-49.657000000000004,-31.816,-49.171,-47.812,-34.488,-32.887,-48.816
8,-35.873,-35.883,-34.758,-35.614,-35.633,-32.678,-32.594,-49.745000000000005,-49.42,-49.885,-35.608000000000004,-48.522,-34.764,-48.266,-47.628,-31.743000000000002
9,-51.123,-35.821,-50.831,-33.668,-35.611000000000004,-33.677,-31.636,-49.869,-49.662,-35.674,-32.657000000000004,-34.368,-32.777,-31.582,-47.528,-31.817
10,-51.123,-33.809,-31.845000000000002,-49.753,-52.069,-32.688,-48.68,-32.738,-35.759,-31.725,-49.048,-48.871,-32.809,-47.861000000000004,-48.077,-48.952
11,-31.908,-50.254,-33.775,-34.624,-33.635,-34.649,-31.641000000000002,-34.697,-34.81,-49.286,-33.655,-49.03,-47.95,-32.557,-47.661,-34.555
12,-33.789,-50.961,-51.028,-34.606,-32.621,-35.629,-48.879,-34.694,-35.781,-49.529,-49.549,-49.638,-33.865,-48.38,-34.772,-32.615
13,-34.827,-51.107,-35.811,-34.632,-34.644,-35.636,-49.198,-32.752,-34.862,-49.445,-49.214,-49.646,-47.802,-47.775,-47.694,-35.461
14,-33.827,-33.89,-50.638,-35.603,-33.675,-48.414,-33.57,-32.729,-32.879,-49.35,-33.625,-34.436,-35.730000000000004,-34.465,-32.136,-48.446
15,-51.388,-31.918,-51.078,-32.661,-33.663000000000004,-34.659,-34.541000000000004,-49.515,-50.425000000000004,-50.39,-32.665,-35.34,-35.666000000000004,-48.265,-47.637,-31.837
16,-33.877,-33.817,-32.769,-34.621,-33.64,-31.738,-31.661,-34.671,-33.807,-34.685,-35.57,-49.152,-47.874,-33.497,-33.099000000000004,-48.349000000000004
17,-50.876,-34.876,-50.881,-33.659,-32.652,-34.629,-32.607,-33.673,-32.874,-33.603,-48.83,-49.329,-31.957,-33.526,-48.011,-48.679
18,-51.739000000000004,-32.986000000000004,-32.806,-35.612,-32.632,-48.497,-31.684,-49.371,-35.811,-49.749,-32.741,-35.577,-35.786,-47.826,-47.694,-35.506
19,-31.889,-32.018,-32.759,-35.577,-52.561,-33.660000000000004,-33.583,-49.15,-50.19,-31.713,-49.258,-48.974000000000004,-47.962,-35.438,-34.626,-33.524
20,-32.856,-35.922000000000004,-32.786,-34.63,-32.651,-33.65,-48.664,-49.668,-49.266,-32.74,-34.742,-32.779,-47.908,-34.476,-32.564,-34.414
21,-51.105000000000004,-32.823,-50.618,-33.681,-51.870000000000005,-34.665,-33.595,-49.282000000000004,-32.868,-32.716,-31.7,-49.17,-32.727000000000004,-47.733000000000004,-32.073,-32.77
22,-33.868,-50.276,-50.953,-35.627,-52.479,-49.06,-31.665,-32.737,-33.851,-35.666000000000004,-49.091,-32.44,-31.813000000000002,-47.983000000000004,-47.784,-49.096000000000004
23,-34.851,-32.892,-34.755,-35.605000000000004,-34.645,-48.945,-31.661,-31.732,-49.783,-32.672000000000004,-48.766,-49.036,-31.906000000000002,-33.499,-47.339,-34.598
24,-51.827,-50.127,-35.804,-49.631,-32.65,-35.602000000000004,-33.584,-35.652,-33.833,-31.667,-49.125,-34.453,-34.819,-31.597,-47.527,-32.698
25,-33.827,-51.256,-51.531,-35.606,-35.632,-34.691,-48.939,-34.694,-35.815,-49.599000000000004,-49.631,-49.329,-35.703,-31.64,-47.605000000000004,-48.592
26,-32.851,-50.939,-50.357,-49.289,-33.637,-32.681,-34.574,-32.752,-49.611000000000004,-32.751,-49.064,-33.777,-47.645,-31.636,-32.527,-48.723
27,-51.587,-34.776,-31.803,-33.675,-51.813,-49.151,-32.625,-35.651,-32.881,-34.723,-33.68,-35.410000000000004,-35.533,-31.615000000000002,-47.68,-48.586
