,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-33.286,-35.174,-45.85,-34.187,-33.26,-45.672000000000004,-45.748,-36.281,-32.704,-33.568,-36.393,-32.865,-45.845,-32.821,-46.1,-46.713
1,-32.448,-34.299,-34.344,-34.29,-46.874,-35.326,-45.69,-32.648,-32.802,-36.366,-32.772,-32.734,-33.125,-46.357,-46.521,-35.651
2,-35.863,-32.235,-45.793,-34.896,-35.012,-32.221000000000004,-45.598,-33.298,-35.31,-45.608000000000004,-33.398,-45.942,-34.656,-33.547000000000004,-34.718,-33.582
3,-45.917,-36.181,-35.304,-32.479,-46.809,-45.904,-32.534,-36.382,-36.545,-45.65,-32.822,-46.118,-34.92,-34.821,-36.39,-46.822
4,-32.281,-35.97,-33.231,-33.167,-32.264,-33.232,-35.965,-34.329,-45.666000000000004,-34.307,-36.233000000000004,-36.219,-32.889,-33.652,-35.059,-34.665
5,-45.339,-34.26,-33.327,-36.032000000000004,-46.831,-35.272,-45.882,-45.733000000000004,-45.822,-45.806000000000004,-36.359,-32.647,-34.802,-46.268,-46.044000000000004,-34.673
6,-45.586,-35.97,-45.889,-32.230000000000004,-46.61,-32.341,-45.706,-35.251,-32.596000000000004,-36.216,-32.596000000000004,-33.59,-33.828,-35.478,-32.649,-36.409
7,-36.224000000000004,-32.543,-33.443,-45.821,-35.326,-45.827,-36.236000000000004,-35.498,-36.46,-34.618,-45.894,-33.93,-45.991,-32.965,-46.335,-46.601
8,-34.159,-32.375,-45.572,-33.204,-46.704,-45.566,-36.072,-45.853,-35.404,-35.431,-45.776,-34.707,-45.894,-34.654,-46.213,-33.671
9,-34.109,-45.273,-45.606,-45.763,-33.158,-36.037,-35.053,-33.35,-36.198,-36.219,-33.554,-32.743,-36.465,-32.667,-46.034,-46.753
10,-45.566,-33.406,-35.249,-45.875,-47.121,-33.413000000000004,-36.157000000000004,-35.451,-32.767,-36.39,-45.72,-32.88,-45.921,-33.829,-32.818,-34.724000000000004
11,-45.569,-33.428,-35.289,-33.364,-34.358000000000004,-35.351,-45.602000000000004,-45.932,-36.476,-35.467,-35.544000000000004,-33.693,-45.999,-46.435,-35.889,-36.714
12,-45.543,-34.38,-34.467,-35.33,-36.359,-36.319,-45.693,-32.72,-32.941,-34.577,-32.848,-46.317,-34.136,-33.949,-35.426,-46.753
13,-35.326,-34.354,-36.297000000000004,-45.988,-35.416000000000004,-36.294000000000004,-32.554,-45.806000000000004,-45.776,-45.853,-36.46,-32.706,-34.926,-46.312,-33.635,-36.832
14,-35.086,-32.335,-32.335,-34.128,-33.238,-45.75,-45.804,-34.356,-45.911,-32.47,-34.441,-32.547000000000004,-45.746,-33.678,-33.064,-46.32
15,-34.307,-34.37,-33.447,-35.223,-47.091,-32.562,-32.499,-45.837,-45.701,-33.616,-34.657000000000004,-46.067,-35.887,-35.722,-46.21,-32.998
16,-45.585,-45.519,-35.159,-32.338,-46.998,-45.718,-33.308,-33.481,-36.323,-34.5,-35.482,-46.033,-36.638,-34.666000000000004,-46.153,-35.549
17,-32.425,-36.118,-33.366,-35.149,-46.971000000000004,-45.872,-36.125,-32.609,-45.768,-45.474000000000004,-34.638,-35.701,-46.014,-46.156,-36.424,-34.678
18,-45.651,-45.444,-46.06,-33.466,-36.33,-33.602000000000004,-32.604,-32.757,-45.72,-45.903,-34.819,-34.911,-35.951,-33.984,-46.039,-36.786
19,-32.375,-33.334,-35.18,-32.328,-46.746,-32.435,-35.18,-36.265,-34.554,-45.721000000000004,-32.722,-36.480000000000004,-33.024,-34.671,-46.283,-35.591
