,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-29.857,-43.991,-33.608000000000004,-43.956,-29.761,-32.656,-33.513,-44.407000000000004,-33.819,-33.591,-43.987,-30.706,-43.777,-32.741,-34.225,-32.861000000000004
1,-31.51,-35.216,-45.101,-44.985,-32.343,-31.483,-35.135,-34.418,-34.574,-45.217,-34.374,-44.961,-33.654,-31.671,-33.313,-32.877
2,-45.416000000000004,-34.232,-31.377,-33.187,-45.918,-45.076,-45.316,-34.361000000000004,-45.539,-32.426,-34.36,-34.24,-35.498,-31.64,-45.143,-32.772
3,-44.195,-33.660000000000004,-33.594,-43.865,-29.751,-44.116,-44.161,-32.737,-44.375,-44.142,-43.967,-30.819,-43.795,-43.984,-33.99,-44.577
4,-47.368,-46.711,-34.598,-37.255,-47.945,-38.301,-47.143,-38.46,-35.895,-37.631,-35.025,-35.959,-36.135,-37.734,-46.859,-47.817
5,-46.665,-33.632,-36.309,-33.489,-35.383,-37.275,-37.251,-36.567,-46.667,-34.926,-46.215,-46.283,-35.894,-46.216,-33.806,-47.394
6,-46.295,-45.679,-36.375,-33.515,-35.453,-32.722,-32.676,-46.457,-35.764,-32.939,-45.563,-34.844,-33.234,-34.825,-35.705,-46.9
7,-35.175000000000004,-33.404,-34.243,-46.147,-47.086,-37.078,-34.242,-46.698,-46.894,-33.488,-34.534,-33.498,-33.907000000000004,-35.513,-46.502,-34.783
8,-32.42,-35.2,-45.666000000000004,-36.016,-33.322,-45.496,-36.071,-32.553,-45.896,-45.922000000000004,-32.624,-35.24,-45.26,-35.448,-37.02,-35.697
9,-30.681,-33.455,-30.611,-33.326,-45.237,-33.481,-31.483,-45.104,-45.043,-33.541000000000004,-33.543,-34.318,-31.891000000000002,-31.719,-32.418,-31.025000000000002
10,-36.396,-46.188,-37.319,-36.33,-47.309,-34.589,-46.594,-33.784,-33.992,-36.52,-46.189,-34.674,-35.06,-37.593,-36.325,-36.051
11,-35.182,-37.076,-33.344,-36.922000000000004,-33.328,-37.065,-34.267,-36.32,-34.649,-34.429,-46.131,-46.211,-37.519,-46.079,-34.953,-33.842
12,-34.38,-38.063,-46.722,-37.035000000000004,-38.076,-35.336,-34.378,-35.502,-47.312,-38.232,-35.645,-38.333,-46.15,-46.459,-46.689,-38.597
13,-46.78,-35.638,-34.687,-46.33,-37.498,-34.730000000000004,-34.721000000000004,-35.826,-34.126,-46.471000000000004,-34.194,-36.88,-36.169000000000004,-46.161,-37.732,-47.513
14,-34.523,-34.539,-37.249,-34.414,-47.348,-37.307,-35.452,-36.597,-46.837,-33.928,-33.977000000000004,-37.572,-45.831,-45.808,-36.702,-34.052
15,-29.703,-29.735,-27.775000000000002,-29.591,-42.892,-31.544,-28.607,-27.799,-27.988,-42.625,-42.469,-29.537,-31.774,-29.629,-30.038,-42.902
16,-35.325,-45.744,-33.437,-32.413000000000004,-34.377,-45.883,-36.189,-46.252,-46.329,-35.432,-34.552,-45.753,-32.979,-35.543,-33.488,-33.993
17,-47.296,-35.551,-46.805,-46.777,-48.214,-46.987,-47.221000000000004,-47.343,-35.031,-46.884,-37.553,-37.480000000000004,-46.275,-38.567,-46.759,-47.967
18,-31.542,-29.66,-42.39,-42.480000000000004,-42.905,-30.557000000000002,-27.585,-28.669,-29.785,-42.541000000000004,-30.554000000000002,-28.506,-29.806,-27.674,-29.181,-30.609
