,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-20.423000000000002,-20.472,-11.955,-11.124,-10.261000000000001,-10.468,-9.604000000000001,-20.855,-20.933,-20.993000000000002,-11.034,-12.771,-13.094,-10.276,-21.169,-12.925
1,-17.438,-4.946,-17.531,-7.716,-17.664,-17.773,-5.2010000000000005,-8.175,-9.202,-9.198,-6.596,-7.527,-18.098,-6.593,-7.399,-18.094
2,-26.945,-22.678,-24.332,-23.382,-27.11,-24.69,-27.231,-23.405,-25.057000000000002,-27.419,-27.46,-27.532,-27.571,-25.947,-24.257,-27.716
3,-25.777,-28.311,-25.956,-28.403000000000002,-27.094,-28.487000000000002,-27.513,-27.422,-27.53,-26.72,-28.732,-27.3,-27.176000000000002,-28.88,-27.286,-27.401
4,-26.177,-27.525000000000002,-26.291,-27.367,-28.734,-28.791,-27.581,-27.715,-26.982,-26.997,-27.740000000000002,-27.247,-29.104,-27.514,-28.214000000000002,-29.286
5,-1.065,-1.1,-3.934,-2.999,-3.959,-0.34900000000000003,-4.014,-14.035,-2.552,-14.114,-4.272,-0.377,-3.541,-0.542,-3.866,-1.444
6,-17.326,-17.376,-4.799,-4.815,-5.785,-6.898000000000001,-5.025,-5.218,-9.059000000000001,-6.158,-8.092,-17.906,-5.622,-8.117,-17.879,-9.018
7,-7.638,-5.897,-7.7330000000000005,-6.855,-6.888,-6.1240000000000006,-5.188,-17.869,-9.218,-7.258,-17.986,-6.407,-7.65,-18.037,-6.751,-9.167
8,-23.326,-14.332,-16.033,-14.4,-23.511,-15.52,-14.701,-14.937000000000001,-16.003,-23.830000000000002,-23.882,-23.95,-23.982,-24.011,-18.825,-24.082
9,-25.153000000000002,-19.863,-25.225,-25.307000000000002,-20.753,-19.589,-21.627,-25.518,-20.096,-20.195,-22.245,-22.377,-25.804000000000002,-20.672,-25.882,-21.466
10,-28.256,-26.751,-27.086000000000002,-27.169,-26.272000000000002,-28.492,-27.603,-28.586000000000002,-28.62,-27.864,-28.71,-28.788,-28.158,-28.03,-27.92,-28.349
11,-17.443,-4.996,-4.994,-6.852,-7.773000000000001,-17.705000000000002,-5.1610000000000005,-17.76,-5.559,-17.867,-17.909,-17.938,-17.956,-17.93,-5.885,-17.907
12,-11.938,-12.006,-20.593,-11.232000000000001,-9.489,-20.795,-9.701,-20.927,-21.013,-21.062,-11.083,-10.066,-13.978,-10.379,-12.763,-21.277
13,-24.418,-24.498,-26.943,-27.02,-23.187,-27.112000000000002,-24.916,-27.213,-23.331,-23.888,-25.416,-25.486,-23.935000000000002,-25.355,-24.424,-25.954
14,-28.763,-28.817,-29.192,-29.377,-29.304000000000002,-29.978,-30.01,-30.085,-30.135,-29.565,-29.651,-29.945,-30.095,-29.932000000000002,-30.198,-29.992
15,-19.042,-21.22,-25.278000000000002,-20.02,-25.382,-21.619,-25.505,-19.888,-19.38,-20.835,-20.358,-21.101,-25.845,-21.923000000000002,-22.022000000000002,-25.984
16,-19.22,-18.583000000000002,-21.421,-20.167,-20.224,-18.985,-21.755,-21.977,-25.688,-25.76,-21.766000000000002,-25.862000000000002,-22.648,-25.95,-25.986,-20.905
17,-20.405,-11.907,-9.285,-12.821,-12.872,-20.725,-20.766000000000002,-11.599,-10.903,-12.666,-21.03,-21.092,-11.398,-10.28,-10.263,-21.193
18,-0.099,-3.87,-13.71,-13.804,-3.869,-4.051,-0.28,-3.2720000000000002,-1.57,-14.039,-14.068,-3.237,-0.799,-2.319,-3.4330000000000003,-13.928
19,-7.639,-7.705,-7.7540000000000004,-5.009,-17.607,-6.121,-8.825000000000001,-17.811,-6.5280000000000005,-9.03,-17.939,-7.194,-7.61,-17.972,-7.901,-17.968
20,-29.015,-29.085,-29.146,-28.825,-29.462,-30.14,-30.164,-29.574,-29.526,-29.397000000000002,-29.649,-29.548000000000002,-29.694,-30.029,-30.57,-29.954
21,-11.971,-11.171,-11.225,-10.359,-13.038,-10.601,-20.838,-20.928,-20.983,-21.039,-11.120000000000001,-21.137,-12.333,-12.169,-11.769,-11.417
22,-25.272000000000002,-25.311,-18.81,-18.865000000000002,-20.400000000000002,-21.288,-20.661,-25.629,-22.312,-21.102,-19.942,-22.541,-22.277,-22.21,-20.478,-26.025000000000002
23,-17.268,-4.765,-17.363,-4.792,-6.643,-6.878,-8.673,-5.227,-9.022,-8.132,-8.227,-6.424,-6.6690000000000005,-9.106,-5.429,-7.19
24,-22.484,-26.939,-23.8,-23.87,-23.94,-24.633,-23.682000000000002,-27.246000000000002,-24.552,-23.645,-27.403000000000002,-24.946,-27.516000000000002,-27.57,-25.132,-25.276
25,-11.186,-12.159,-11.354000000000001,-20.715,-20.761,-20.857,-12.546,-13.627,-12.112,-11.195,-13.098,-12.280000000000001,-11.757,-10.632,-12.443,-13.254
26,-13.733,-3.984,-2.144,-13.888,-13.899000000000001,-2.298,-13.977,-1.482,-0.748,-14.115,-14.163,-14.153,-0.852,-14.083,-4.6770000000000005,-14.024000000000001
27,-27.442,-27.741,-26.925,-27.598,-28.863,-27.97,-26.889,-27.033,-27.507,-27.8,-28.284,-27.384,-29.159,-29.2,-29.225,-28.5
28,-23.281,-15.001,-15.891,-15.979000000000001,-23.493000000000002,-23.583000000000002,-14.619,-23.702,-18.305,-17.481,-16.056,-18.376,-17.228,-16.349,-24.080000000000002,-18.894000000000002
29,-15.065,-23.366,-14.405000000000001,-23.494,-14.492,-17.939,-15.586,-16.65,-23.791,-23.858,-18.53,-16.26,-15.768,-18.741,-24.079,-24.127
30,-29.845,-29.346,-29.255,-29.939,-29.985,-29.173000000000002,-30.082,-30.155,-30.213,-30.306,-29.549,-29.927,-29.778000000000002,-29.995,-30.648,-30.736
31,-20.558,-12.154,-11.334,-10.465,-9.63,-9.88,-12.536,-13.598,-12.030000000000001,-10.36,-11.354000000000001,-21.215,-11.537,-13.125,-21.278,-10.475
32,-13.602,-13.64,-3.845,-2.871,-3.7920000000000003,-3.994,-2.1,-13.939,-13.99,-4.241,-14.049,-2.475,-14.079,-3.293,-1.304,-2.192
33,-29.427,-29.926000000000002,-29.53,-29.601,-29.659,-30.128,-30.155,-30.229,-29.945,-29.580000000000002,-30.396,-30.468,-30.511,-30.557000000000002,-30.611,-30.216
34,-27.389,-27.71,-28.786,-27.386,-27.738,-27.891000000000002,-28.175,-28.348,-29.272000000000002,-29.346,-28.216,-29.446,-28.647000000000002,-29.533,-29.555,-28.856
35,-1.094,-13.756,-3.013,-13.913,-13.915000000000001,-1.313,-2.208,-14.077,-2.589,-14.161,-1.539,-2.2840000000000003,-1.749,-14.175,-3.978,-3.365
36,-13.72,-1.189,-13.768,-3.94,-3.962,-13.921000000000001,-4.027,-13.996,-14.026,-1.351,-14.055,-14.095,-2.609,-14.042,-4.634,-13.989
37,-20.497,-13.007,-20.573,-9.546,-11.358,-13.302,-20.829,-20.918,-20.971,-12.792,-21.088,-21.164,-13.33,-13.993,-10.829,-12.372
38,-0.358,-13.899000000000001,-2.289,-0.392,-2.261,-1.5170000000000001,-2.4090000000000003,-2.6,-1.788,-14.287,-14.326,-2.741,-2.863,-0.728,-1.516,-2.398
39,-29.349,-29.242,-28.913,-29.344,-29.226,-30.116,-30.153000000000002,-29.321,-29.709,-29.53,-29.972,-30.436,-30.21,-30.551000000000002,-30.329,-30.673000000000002
40,-6.6930000000000005,-17.467,-17.536,-17.637,-17.665,-17.759,-5.257,-9.104000000000001,-7.486,-5.622,-7.5840000000000005,-9.44,-18.149,-5.795,-9.361,-8.417
41,-27.015,-27.093,-26.827,-28.807000000000002,-27.313,-27.45,-27.995,-29.012,-27.808,-27.267,-29.191,-27.506,-28.468,-29.381,-28.0,-29.453
42,-24.488,-23.554000000000002,-24.13,-27.022000000000002,-23.804000000000002,-27.119,-27.163,-27.231,-23.39,-23.937,-27.382,-24.134,-27.501,-27.548000000000002,-24.945,-25.235
43,-11.877,-20.491,-20.549,-20.635,-12.136000000000001,-13.18,-13.178,-11.698,-12.794,-11.778,-12.839,-11.015,-21.177,-21.21,-10.929,-13.121
44,-17.263,-4.776,-6.622,-5.707,-8.478,-6.869,-4.993,-7.957,-7.223,-17.791,-17.821,-5.285,-6.5600000000000005,-8.084,-9.208,-17.817
45,-23.057000000000002,-17.226,-23.146,-16.535,-14.093,-15.184000000000001,-15.235,-23.475,-17.299,-18.132,-18.268,-17.638,-15.432,-16.943,-18.45,-15.403
46,-23.261,-15.041,-15.081,-23.454,-23.477,-15.438,-23.607,-15.716000000000001,-23.737000000000002,-16.015,-17.737000000000002,-15.472,-15.63,-24.024,-17.89,-24.112000000000002
47,-28.608,-26.18,-26.635,-27.372,-27.693,-27.604,-27.062,-29.008,-29.049,-27.472,-27.256,-29.199,-29.205000000000002,-29.246000000000002,-29.295,-28.449
48,-0.997,-1.987,-13.731,-1.051,-13.825000000000001,-4.046,-0.269,-4.18,-3.42,-4.192,-4.281,-3.298,-2.6550000000000002,-4.196,-4.258,-0.321
49,-28.653000000000002,-28.942,-29.173000000000002,-28.87,-30.098,-29.291,-30.223,-29.327,-29.636,-29.84,-29.923000000000002,-29.866,-29.861,-30.341,-30.169,-30.484
50,-28.621000000000002,-26.026,-28.69,-28.783,-27.375,-26.874000000000002,-28.944,-29.02,-29.066,-26.986,-27.118000000000002,-29.227,-29.273,-28.080000000000002,-28.125,-28.338
51,-26.204,-27.208000000000002,-26.362000000000002,-26.432000000000002,-28.495,-28.555,-27.026,-26.52,-28.71,-27.384,-28.829,-27.318,-28.917,-27.258,-29.015,-29.071
52,-27.009,-22.716,-23.908,-23.990000000000002,-24.547,-23.149,-24.302,-27.331,-23.658,-23.709,-25.315,-25.002,-24.278000000000002,-24.757,-27.687,-26.136
