,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-49.513,-32.724000000000004,-31.739,-48.415,-53.217,-32.626,-48.758,-33.672000000000004,-34.75,-32.552,-32.6,-33.436,-34.799,-35.543,-36.08,-34.61
1,-32.744,-32.72,-33.661,-48.882,-51.632,-49.109,-49.025,-32.676,-48.752,-48.644,-33.553,-34.406,-32.812,-31.651,-33.246,-32.699
2,-32.743,-35.663000000000004,-49.005,-31.652,-51.606,-35.574,-34.495,-49.293,-35.729,-32.57,-33.594,-34.5,-34.772,-49.353,-35.012,-50.605000000000004
3,-32.755,-48.635,-34.657000000000004,-35.550000000000004,-51.637,-34.628,-35.488,-32.715,-33.776,-32.608000000000004,-33.626,-35.581,-33.855000000000004,-34.568,-33.691,-35.525
4,-32.774,-48.426,-31.773,-48.837,-31.629,-33.629,-34.503,-49.809,-32.808,-34.568,-48.342,-35.597,-33.858000000000004,-33.604,-49.209,-35.56
5,-32.771,-33.727000000000004,-48.828,-49.42,-52.003,-49.299,-31.628,-35.596000000000004,-33.754,-32.687,-35.586,-33.695,-48.42,-33.604,-33.495,-50.955
6,-49.285000000000004,-33.75,-33.705,-49.481,-52.489000000000004,-32.672000000000004,-49.620000000000005,-33.686,-34.711,-35.631,-48.414,-33.807,-32.85,-33.608000000000004,-33.411,-32.554
7,-49.192,-48.788000000000004,-48.916000000000004,-32.614,-35.606,-34.654,-49.032000000000004,-49.784,-34.730000000000004,-35.563,-48.559,-31.752,-31.948,-32.658,-33.536,-50.366
8,-33.716,-35.678,-35.669000000000004,-31.648,-33.578,-49.366,-49.281,-32.714,-35.728,-32.604,-48.328,-35.537,-48.765,-35.567,-49.601,-51.043
9,-34.668,-34.666000000000004,-31.722,-31.648,-35.617,-32.626,-32.542,-48.662,-31.89,-34.506,-48.792,-35.410000000000004,-32.885,-35.522,-49.294000000000004,-32.656
10,-49.085,-33.71,-49.021,-33.588,-51.881,-49.185,-49.172000000000004,-49.442,-31.886,-33.495,-48.639,-49.193,-33.826,-35.550000000000004,-49.653,-34.586
11,-31.8,-31.806,-33.673,-35.518,-35.568,-34.589,-31.618000000000002,-49.198,-33.794000000000004,-35.516,-48.745000000000005,-31.650000000000002,-33.858000000000004,-49.38,-49.676,-34.562
12,-33.724000000000004,-48.772,-49.162,-32.613,-51.72,-34.64,-48.861000000000004,-34.667,-35.705,-31.726,-35.605000000000004,-48.713,-35.751,-31.665,-31.549,-33.513
13,-34.713,-31.85,-49.184,-48.986000000000004,-34.577,-33.643,-33.554,-49.623,-32.795,-35.553,-31.765,-31.741,-32.902,-50.419000000000004,-34.448,-51.199
14,-49.111000000000004,-49.003,-34.660000000000004,-32.611000000000004,-33.624,-49.121,-35.482,-31.707,-34.678,-34.692,-34.664,-49.17,-31.873,-31.684,-32.43,-50.343
15,-31.835,-48.636,-49.059,-32.634,-35.597,-34.677,-49.318,-49.187,-35.666000000000004,-48.542,-48.343,-31.79,-48.29,-49.456,-35.487,-33.517
16,-35.707,-33.746,-33.694,-48.855000000000004,-32.583,-49.459,-31.636,-35.657000000000004,-49.049,-49.113,-34.618,-49.241,-31.988,-35.511,-48.723,-35.525
17,-31.819,-48.543,-32.707,-35.546,-34.626,-35.59,-48.854,-49.647,-48.918,-48.699,-48.985,-35.418,-33.867,-35.535000000000004,-49.412,-34.564
18,-32.761,-33.678,-31.743000000000002,-49.006,-33.629,-35.565,-48.941,-33.64,-49.487,-35.457,-48.673,-34.369,-34.736000000000004,-49.467,-35.241,-33.683
19,-34.659,-31.809,-48.859,-49.104,-32.646,-49.372,-49.19,-33.63,-48.905,-34.503,-31.64,-32.47,-34.756,-49.687,-32.24,-50.262
20,-34.712,-32.789,-32.696,-33.604,-52.643,-31.706,-35.475,-49.633,-31.844,-32.59,-32.684,-33.568,-48.573,-35.57,-49.545,-34.488
21,-35.727000000000004,-31.844,-31.772000000000002,-48.661,-33.612,-48.618,-32.577,-49.464,-35.686,-48.861000000000004,-48.605000000000004,-33.619,-34.823,-33.625,-32.642,-35.503
22,-32.769,-48.546,-31.757,-35.511,-33.605000000000004,-35.599000000000004,-35.506,-32.708,-48.876,-49.11,-33.711,-49.099000000000004,-48.753,-35.567,-33.446,-35.482
23,-31.841,-33.723,-32.696,-48.558,-31.682000000000002,-32.665,-33.535000000000004,-35.621,-48.966,-32.733000000000004,-35.641,-32.88,-48.853,-31.707,-35.373,-31.574
24,-48.888,-32.795,-31.753,-32.621,-35.58,-32.664,-31.619,-34.636,-35.706,-48.758,-32.730000000000004,-49.182,-48.643,-31.692,-35.433,-50.892
25,-48.913000000000004,-35.705,-35.649,-31.669,-51.684000000000005,-32.634,-32.562,-32.689,-31.877,-48.568,-48.49,-32.593,-32.959,-49.906,-49.766,-51.120000000000005
26,-34.675000000000004,-31.786,-34.642,-33.594,-51.54,-33.631,-33.487,-34.639,-49.11,-35.481,-48.536,-34.393,-31.92,-49.272,-33.152,-31.716
