,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-28.927,-13.626,-13.561,-28.957,-13.535,-16.517,-17.378,-14.677,-17.697,-17.596,-29.278000000000002,-14.644,-29.355,-16.795,-29.443,-18.005
1,-25.304000000000002,-25.302,-25.269000000000002,-11.571,-25.296,-25.39,-12.521,-9.784,-10.931000000000001,-12.61,-13.655000000000001,-12.606,-11.09,-10.787,-11.284,-25.522000000000002
2,-15.274000000000001,-27.82,-14.344,-15.221,-16.173000000000002,-12.471,-28.0,-28.079,-13.698,-28.103,-12.754,-28.152,-14.894,-12.742,-14.894,-14.698
3,-12.512,-24.226,-24.205000000000002,-8.549,-24.211000000000002,-24.337,-12.354000000000001,-10.598,-11.665000000000001,-12.548,-9.773,-9.719,-11.808,-8.688,-10.528,-9.56
4,-11.620000000000001,-11.64,-10.631,-11.532,-25.246000000000002,-25.323,-11.514000000000001,-13.579,-9.862,-12.759,-13.709,-25.419,-25.400000000000002,-10.754,-25.363,-25.475
5,-17.543,-15.621,-17.531,-13.628,-14.533,-29.211000000000002,-29.279,-29.332,-16.848,-14.097,-17.89,-18.004,-29.483,-15.07,-14.887,-15.983
6,-26.994,-26.984,-15.381,-11.466000000000001,-26.997,-27.101,-13.385,-15.473,-27.198,-27.274,-27.264,-15.563,-13.962,-15.595,-14.718,-14.605
7,-23.548000000000002,-11.789,-23.545,-23.563,-8.732,-10.746,-8.717,-7.896,-9.982000000000001,-23.658,-23.647000000000002,-7.743,-10.023,-8.831,-12.248000000000001,-7.9510000000000005
8,-15.338000000000001,-14.41,-17.259,-14.33,-28.881,-29.013,-29.011,-16.456,-29.066,-16.508,-29.155,-29.225,-17.717,-17.597,-29.327,-29.438000000000002
9,-24.42,-8.929,-12.664,-24.444,-10.647,-10.738,-9.668000000000001,-24.522000000000002,-24.559,-12.617,-12.700000000000001,-8.736,-9.125,-24.537,-24.569,-11.765
10,-23.416,-23.408,-23.377,-11.477,-10.51,-7.71,-10.484,-8.712,-11.685,-7.692,-23.385,-10.606,-11.784,-11.501,-23.41,-23.461000000000002
11,-28.774,-14.399000000000001,-14.364,-16.218,-13.35,-28.947,-29.02,-29.058,-14.717,-29.135,-29.181,-17.663,-14.037,-17.595,-13.808,-29.355
12,-13.416,-25.072,-25.071,-11.365,-25.062,-13.349,-9.454,-11.503,-25.174,-9.706,-13.532,-25.285,-25.267,-9.661,-11.377,-9.561
13,-27.833000000000002,-15.31,-14.35,-16.199,-15.243,-16.342,-27.984,-13.546000000000001,-16.517,-16.686,-13.81,-28.224,-28.294,-28.282,-14.487,-16.552
14,-28.969,-14.597,-13.597,-15.423,-14.41,-15.518,-16.413,-17.546,-29.163,-14.856,-29.248,-29.365000000000002,-29.344,-13.961,-14.745000000000001,-13.934000000000001
15,-10.621,-26.078,-26.141000000000002,-26.165,-14.309000000000001,-12.514000000000001,-11.465,-12.599,-12.732000000000001,-26.284,-12.71,-14.592,-26.318,-10.776,-12.704,-11.678
16,-16.448,-28.952,-29.015,-29.026,-13.567,-13.642,-15.484,-13.756,-17.748,-29.312,-16.713,-16.611,-16.049,-29.418,-14.700000000000001,-29.562
