,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-1,0,0,-1,0,3,4,1,4,4,-1,1,-1,3,-1,4
1,-1,-1,-1,2,-1,-1,3,0,1,3,4,3,1,1,1,-1
2,3,-1,2,3,4,0,-1,-1,1,-1,0,-1,2,0,2,2
3,4,-1,-1,0,-1,-1,4,2,3,4,1,1,3,0,2,1
4,2,2,1,2,-1,-1,2,4,0,3,4,-1,-1,1,-1,-1
5,4,2,4,0,1,-1,-1,-1,3,0,4,4,-1,1,1,2
6,-1,-1,4,0,-1,-1,2,4,-1,-1,-1,4,2,4,3,3
7,-1,4,-1,-1,1,3,1,0,2,-1,-1,0,2,1,4,0
8,2,1,4,1,-1,-1,-1,3,-1,3,-1,-1,4,4,-1,-1
9,-1,0,4,-1,2,2,1,-1,-1,4,4,0,0,-1,-1,3
10,-1,-1,-1,4,3,0,3,1,4,0,-1,3,4,4,-1,-1
11,-1,1,1,3,0,-1,-1,-1,1,-1,-1,4,0,4,0,-1
12,4,-1,-1,2,-1,4,0,2,-1,0,4,-1,-1,0,2,0
13,-1,3,2,4,3,4,-1,1,4,4,1,-1,-1,-1,2,4
14,-1,1,0,2,1,2,3,4,-1,1,-1,-1,-1,0,1,0
15,0,-1,-1,-1,4,2,1,2,2,-1,2,4,-1,0,2,1
16,3,-1,-1,-1,0,0,2,0,4,-1,3,3,2,-1,0,-1
17,0,3,-1,-1,1,0,-1,3,3,-1,2,0,3,3,1,4
18,-1,3,-1,3,1,3,1,0,0,-1,-1,0,-1,2,4,0
19,-1,0,0,-1,1,-1,0,4,1,4,-1,1,3,-1,1,0
20,3,3,3,0,4,0,-1,2,4,0,3,4,2,1,4,4
21,1,-1,4,0,-1,1,3,0,1,-1,-1,4,4,-1,0,1
22,4,-1,-1,-1,4,-1,1,4,4,0,-1,1,-1,4,0,1
23,-1,-1,3,2,4,1,-1,-1,0,0,2,3,0,-1,4,2
24,4,1,0,3,-1,2,-1,4,-1,2,2,3,2,0,4,1
25,2,4,4,1,-1,1,-1,-1,-1,2,2,0,3,-1,3,-1
26,2,-1,-1,3,4,-1,4,3,4,4,1,3,3,-1,2,-1
27,1,-1,3,2,-1,2,2,-1,4,-1,1,-1,-1,-1,4,3
28,3,4,-1,-1,0,3,1,2,2,0,3,3,0,0,2,2
29,0,1,3,3,-1,2,1,2,2,0,-1,2,2,-1,1,-1
30,-1,1,3,4,-1,-1,-1,0,-1,0,-1,-1,1,3,-1,3
31,-1,1,0,1,3,1,-1,1,-1,3,1,4,4,-1,-1,2
32,4,-1,-1,1,0,4,4,3,1,3,-1,-1,-1,-1,2,-1
33,-1,2,-1,4,-1,-1,2,1,0,1,0,2,-1,-1,1,4
34,-1,-1,1,3,1,-1,-1,3,-1,0,-1,1,4,0,1,2
35,-1,3,3,0,1,-1,2,3,4,0,4,4,4,-1,0,1
36,0,-1,1,-1,3,-1,0,3,-1,4,1,0,1,-1,-1,1
37,2,-1,1,3,2,1,-1,0,-1,4,3,4,-1,-1,-1,3
38,1,0,1,4,4,-1,1,1,3,-1,-1,2,0,-1,-1,4
39,2,3,4,4,1,4,2,3,-1,4,-1,0,-1,-1,0,1
40,4,2,4,3,-1,-1,1,4,4,4,2,-1,-1,3,-1,-1
41,-1,3,-1,0,4,-1,0,-1,-1,2,-1,1,-1,2,1,-1
42,0,-1,-1,1,2,2,-1,1,3,1,4,2,1,3,1,2
43,3,-1,-1,4,1,-1,0,0,-1,0,-1,1,1,1,3,3
44,3,-1,3,2,0,4,0,-1,0,-1,0,3,0,0,1,4
45,1,-1,2,-1,1,2,-1,-1,2,-1,-1,1,-1,4,1,2
46,-1,1,0,4,4,-1,-1,0,4,0,0,2,2,1,0,-1
47,4,-1,-1,4,-1,3,3,4,-1,3,3,3,1,3,-1,1
48,1,1,1,-1,0,1,1,4,3,3,-1,2,-1,1,3,3
49,3,4,-1,1,0,2,2,2,0,1,4,0,4,2,0,0
50,-1,-1,0,-1,-1,4,2,0,-1,2,0,2,0,3,0,-1
51,-1,1,-1,-1,-1,-1,-1,4,2,4,2,4,4,0,2,1
52,4,-1,3,-1,3,-1,-1,3,-1,-1,2,3,-1,4,-1,3
53,0,0,4,1,-1,-1,1,0,1,-1,1,2,-1,1,3,4
54,0,-1,2,4,3,-1,-1,-1,-1,0,2,3,3,-1,2,0
55,3,2,2,-1,-1,0,-1,-1,1,4,-1,-1,4,3,1,2
56,3,-1,1,2,3,1,0,4,1,1,1,4,2,2,1,3
57,3,2,4,-1,1,1,3,1,2,-1,3,3,-1,2,-1,-1
58,3,4,2,1,2,3,-1,-1,-1,-1,4,1,4,2,2,-1
59,-1,3,-1,4,-1,-1,-1,0,4,0,1,-1,-1,1,3,2
60,0,3,3,3,2,4,-1,2,-1,4,0,-1,2,1,2,2
61,2,-1,3,1,-1,-1,4,1,3,-1,0,1,-1,-1,0,0
62,-1,2,0,2,2,1,2,1,1,0,4,-1,-1,0,0,4
63,0,-1,3,1,-1,-1,0,-1,-1,2,-1,-1,-1,2,3,-1
64,4,2,2,3,4,2,4,4,4,2,3,3,-1,-1,4,-1
65,0,-1,-1,-1,0,3,-1,-1,0,4,-1,-1,2,0,2,1
66,0,-1,0,-1,4,0,0,4,0,4,0,2,-1,4,0,2
67,-1,2,3,2,1,3,2,-1,1,4,-1,-1,2,4,1,4
68,-1,2,3,-1,-1,-1,2,-1,-1,-1,-1,-1,1,-1,-1,2
69,1,3,3,3,-1,0,0,1,3,-1,-1,-1,4,2,1,-1
70,1,4,-1,2,1,4,1,1,-1,1,4,3,2,-1,3,2
71,-1,1,-1,4,0,-1,-1,-1,0,0,4,1,3,1,4,-1
72,4,4,-1,-1,0,4,1,1,2,4,-1,0,-1,4,2,4
73,3,3,-1,-1,2,1,-1,-1,3,3,0,2,-1,4,1,2
74,-1,-1,4,1,-1,2,2,-1,1,0,4,-1,4,-1,2,0
75,1,-1,3,1,0,4,-1,-1,2,-1,0,4,0,-1,-1,4
76,1,1,4,-1,2,0,2,-1,4,-1,-1,2,2,4,2,-1
77,-1,1,3,1,1,-1,-1,-1,-1,-1,-1,2,0,3,1,4
78,4,2,-1,3,3,-1,-1,3,0,2,4,0,0,-1,4,-1
79,4,3,3,0,-1,3,3,0,3,1,-1,3,1,1,0,-1
80,4,0,1,-1,1,2,-1,2,-1,2,0,2,3,4,-1,2
81,-1,4,3,3,0,3,-1,4,4,4,2,-1,-1,0,3,1
82,0,2,4,1,2,4,1,-1,-1,-1,1,-1,-1,1,-1,2
83,-1,3,0,0,-1,0,-1,-1,1,1,0,2,-1,-1,-1,-1
84,0,-1,1,4,3,1,0,1,2,0,0,3,3,-1,4,3
85,2,4,3,-1,1,2,4,2,1,1,4,0,-1,-1,3,-1
86,0,0,2,4,2,2,-1,0,-1,2,0,2,2,-1,0,0
87,1,0,3,-1,0,2,3,2,2,4,2,4,3,-1,3,-1
88,-1,-1,4,-1,1,3,2,-1,1,3,1,4,-1,0,-1,-1
89,4,3,1,1,0,3,4,4,2,-1,-1,4,-1,-1,1,3
90,2,4,1,0,2,-1,-1,0,0,-1,-1,-1,2,-1,2,4
91,2,0,-1,4,0,-1,2,-1,1,4,2,-1,3,1,0,3
92,-1,-1,4,2,-1,0,-1,-1,1,1,4,0,-1,3,0,4
93,0,2,3,-1,1,0,1,-1,2,-1,1,4,-1,3,-1,4
94,4,1,1,3,-1,3,-1,4,1,3,4,-1,-1,2,-1,4
95,-1,-1,3,2,2,4,-1,-1,1,-1,1,-1,3,0,4,-1
96,2,0,3,3,-1,-1,0,4,2,1,1,3,2,-1,-1,-1
97,-1,1,-1,3,-1,-1,-1,4,-1,-1,0,0,-1,2,-1,1
98,3,1,1,0,2,3,-1,-1,-1,-1,1,-1,-1,-1,2,-1
99,1,3,-1,0,2,-1,2,0,1,-1,3,3,4,4,3,1
100,-1,1,-1,0,-1,-1,3,3,-1,4,4,2,-1,2,-1,2
101,4,2,2,2,3,0,3,1,-1,-1,0,-1,-1,3,-1,-1
102,-1,-1,4,-1,-1,0,2,1,0,1,3,1,4,-1,4,2
103,4,-1,3,-1,4,2,3,-1,0,-1,2,2,3,-1,2,-1
104,2,-1,0,-1,-1,2,1,-1,2,3,-1,1,3,-1,4,1
105,-1,4,-1,-1,0,0,4,1,1,4,1,-1,2,0,0,2
106,3,-1,0,-1,2,2,3,0,4,-1,4,-1,-1,0,-1,3
107,0,3,4,4,4,-1,3,0,0,-1,-1,0,2,-1,4,-1
108,1,-1,2,-1,4,1,2,4,4,-1,-1,3,3,-1,0,-1
109,4,2,0,-1,-1,-1,2,3,1,-1,-1,2,0,-1,0,2
110,0,-1,0,4,4,0,2,-1,-1,1,0,4,3,3,2,0
111,-1,3,1,2,-1,4,4,-1,-1,3,3,0,1,-1,4,4
112,-1,1,0,-1,1,2,-1,1,3,3,0,3,-1,0,2,2
113,3,3,4,0,3,0,-1,0,4,2,3,1,3,2,4,3
114,-1,1,3,2,3,-1,-1,-1,-1,0,1,0,3,-1,2,2
115,2,0,-1,-1,1,3,1,-1,4,1,4,4,3,-1,2,0
116,-1,-1,3,4,-1,-1,0,4,2,3,-1,1,-1,4,0,-1
117,-1,1,3,1,0,-1,4,4,-1,0,-1,1,-1,-1,0,-1
118,-1,4,4,3,0,2,1,2,2,2,-1,3,1,2,-1,2
119,-1,2,2,-1,-1,-1,-1,1,4,4,0,1,-1,-1,-1,-1
120,1,1,1,4,-1,4,2,1,-1,0,-1,-1,-1,1,-1,-1
121,-1,0,-1,3,-1,4,-1,2,4,-1,1,-1,-1,-1,-1,-1
122,-1,-1,0,1,3,1,2,1,-1,2,2,2,0,2,3,-1
123,-1,-1,0,2,3,1,3,-1,0,1,3,0,4,4,4,4
124,-1,-1,0,0,4,-1,0,2,-1,-1,-1,3,4,-1,1,-1
125,3,0,-1,2,2,-1,-1,-1,-1,-1,-1,3,1,0,-1,0
126,4,3,0,1,4,3,-1,0,3,1,0,-1,4,1,4,-1
127,1,-1,-1,-1,3,4,1,-1,-1,4,3,1,1,-1,3,4
128,1,4,-1,3,1,-1,4,1,-1,-1,3,2,1,-1,1,3
129,4,4,4,-1,3,4,1,3,3,2,-1,4,-1,-1,-1,2
130,0,0,4,-1,4,2,-1,-1,-1,-1,3,3,1,-1,-1,4
131,1,0,3,3,-1,2,1,-1,-1,3,0,-1,1,1,1,0
132,-1,3,0,0,0,-1,0,4,-1,1,-1,1,0,0,-1,1
133,-1,-1,-1,-1,4,2,1,3,-1,-1,4,4,2,3,4,2
134,2,-1,3,0,-1,-1,3,1,4,0,-1,-1,0,-1,0,2
135,4,1,0,3,2,-1,2,-1,1,2,-1,-1,1,1,-1,0
136,4,1,1,-1,2,1,-1,-1,2,-1,-1,-1,2,3,-1,-1
137,4,3,1,-1,-1,-1,1,4,3,4,-1,-1,3,3,3,0
138,2,4,2,-1,0,-1,2,-1,-1,4,1,-1,-1,1,2,1
139,0,3,-1,-1,-1,1,0,2,2,0,-1,0,2,0,4,0
140,3,1,3,2,-1,2,3,4,-1,-1,0,3,3,-1,-1,4
141,1,0,-1,2,-1,4,0,1,-1,-1,-1,4,2,1,0,-1
142,0,4,1,4,4,1,3,0,4,1,4,-1,0,0,2,-1
143,1,0,0,2,2,1,1,0,-1,-1,1,3,-1,-1,2,-1
144,-1,-1,4,3,2,-1,4,-1,2,2,0,-1,0,2,3,2
145,4,-1,2,1,4,-1,-1,-1,3,1,0,4,-1,0,3,-1
146,2,-1,1,3,3,-1,-1,-1,4,-1,-1,4,2,2,1,1
147,-1,2,-1,3,-1,3,0,1,3,3,-1,1,-1,3,3,2
148,2,4,-1,0,1,0,-1,2,0,4,0,2,3,1,-1,4
149,0,0,-1,3,-1,2,1,4,0,2,-1,-1,-1,2,0,4
150,0,-1,4,1,2,3,4,-1,3,-1,-1,-1,0,2,1,-1
151,-1,-1,2,2,4,1,4,-1,4,2,-1,2,3,-1,0,1
152,-1,-1,2,1,4,2,2,-1,0,2,4,3,4,0,-1,0
153,3,-1,-1,3,1,3,1,0,2,-1,0,0,1,-1,-1,3
154,-1,-1,3,0,0,1,3,-1,3,-1,3,3,-1,-1,4,2
