,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-50.313,-31.826,-31.739,-48.976,-31.666,-34.634,-35.488,-32.679,-35.737,-35.551,-49.054,-32.408,-48.285000000000004,-34.533,-49.655,-35.763
1,-50.184,-49.513,-49.449,-33.589,-53.058,-49.479,-34.482,-31.692,-32.825,-34.528,-35.525,-34.421,-32.817,-32.58,-33.205,-51.088
2,-34.733000000000004,-49.392,-33.682,-34.537,-35.592,-31.698,-49.696,-50.171,-32.838,-49.192,-31.737000000000002,-48.793,-33.822,-31.624000000000002,-33.872,-33.61
3,-35.75,-49.533,-49.444,-31.659,-51.859,-49.546,-35.479,-33.689,-34.759,-35.581,-32.728,-32.682,-34.789,-31.642,-33.605000000000004,-32.595
4,-33.741,-33.756,-32.687,-33.585,-52.008,-49.59,-33.543,-35.659,-31.830000000000002,-34.662,-35.642,-49.657000000000004,-48.409,-32.621,-49.451,-51.174
5,-35.75,-33.762,-35.676,-31.650000000000002,-32.574,-49.639,-50.121,-50.435,-34.72,-31.847,-35.659,-35.702,-48.442,-32.636,-32.428,-33.508
6,-50.152,-49.501,-35.672000000000004,-31.659,-52.119,-49.774,-33.543,-35.660000000000004,-49.879,-49.711,-48.648,-35.664,-33.821,-35.535000000000004,-34.43,-34.495
7,-50.718,-35.731,-48.876,-49.117000000000004,-32.584,-34.627,-32.546,-31.720000000000002,-33.768,-49.71,-49.115,-31.602,-33.858000000000004,-32.608000000000004,-35.754,-31.638
8,-33.736000000000004,-32.763,-35.624,-32.577,-52.108000000000004,-49.507,-50.002,-34.645,-49.989000000000004,-34.532000000000004,-48.811,-48.918,-35.638,-35.493,-49.236000000000004,-51.087
9,-49.853,-31.848,-35.632,-49.087,-33.6,-33.627,-32.522,-50.718,-50.025,-35.499,-35.514,-31.459,-31.836000000000002,-49.509,-49.339,-34.683
